timestamp,cpu_usage,mem_total,mem_available,gpu_util,gpu_mem_free,gpu_mem_used,model1,averagetime1,model2,averagetime2,model3,averagetime3,Total_Flops,Flops1,Flops2,Flops3
2025/1/7 21:34,0.0585815253394793,1081630146560,1039272144896,100,17920,30756,qwen2.5,25.86881818, qwen2.5,23.85372514, nan,,7239972683776.0,3619986341888.0,3619986341888.0,0.00 
2025/1/7 21:37,0.0592927873573714,1081630146560,1039600250880,99,33256,15420,qwen2.5,24.90494227, glm4,37.68718529, nan,,8114669617152.0,3619986341888.0,4494683275264.0,0.00 
2025/1/7 21:41,0.0631500827071148,1081630146560,1039521226752,100,12300,36376,glm4,35.45301023, glm4,35.91678886, nan,,8989366550528.0,4494683275264.0,4494683275264.0,0.00 
2025/1/7 21:44,0.0584891619849158,1081630146560,1039062290432,27,48093,583,yolov8n,0.052239677, yolov8n,0.051665401, yolov8n,0.051200699,26572646400.00 ,8857548800.00 ,8857548800.00 ,8857548800.00 
2025/1/7 21:47,0.0722791337828179,1081630146560,1038851387392,0,48641,35,yolov8n,0.051441264, yolov8n,0.051649546, yolov8x,0.098156752,276262348800.00 ,8857548800.00 ,8857548800.00 ,258547251200.00 
2025/1/7 21:50,0.0668540876855144,1081630146560,1039034277888,62,47713,963,yolov8n,0.051986656, yolov8n,0.052015352, yolov8m,0.065969454,97035520000.00 ,8857548800.00 ,8857548800.00 ,79320422400.00 
2025/1/7 21:53,0.0668665202582415,1081630146560,1038926282752,42,47953,723,yolov8n,0.05135648, yolov8n,0.051852828, resnet18,0.011597945,19539131392.00 ,8857548800.00 ,8857548800.00 ,1824033792.00 
2025/1/7 21:57,0.0669092625705811,1081630146560,1039882756096,50,47823,853,yolov8n,0.051654069, yolov8n,0.05166033, resnet50,0.014743838,21848840192.00 ,8857548800.00 ,8857548800.00 ,4133742592.00 
2025/1/7 22:00,0.0670554392622602,1081630146560,1039765520384,58,47697,979,yolov8n,0.051759653, yolov8n,0.051770822, resnet152,0.024969846,29319043072.00 ,8857548800.00 ,8857548800.00 ,11603945472.00 
2025/1/7 22:03,0.066596530525335,1081630146560,1039825547264,62,47669,1007,yolov8n,0.051794215, yolov8n,0.051402074, vgg11,0.01027154,25324237824.00 ,8857548800.00 ,8857548800.00 ,7609140224.00 
2025/1/7 22:06,0.0664250944856613,1081630146560,1039798874112,38,48023,653,yolov8n,0.051766934, yolov8n,0.052043876, densenet121,0.023452441,20612104704.00 ,8857548800.00 ,8857548800.00 ,2897007104.00 
2025/1/7 22:09,0.0668254452039896,1081630146560,1039110062080,59,47333,1343,yolov8n,0.051723829, yolov8x,0.098442234, yolov8x,0.098512263,525952051200.00 ,8857548800.00 ,258547251200.00 ,258547251200.00 
2025/1/7 22:12,0.0665533081193259,1081630146560,1039176040448,72,47573,1103,yolov8n,0.051992372, yolov8x,0.09813914, yolov8m,0.066852197,346725222400.00 ,8857548800.00 ,258547251200.00 ,79320422400.00 
2025/1/7 22:15,0.0676283080909003,1081630146560,1039693828096,57,47733,943,yolov8n,0.051305042, yolov8x,0.098508764, resnet18,0.011490006,269228833792.00 ,8857548800.00 ,258547251200.00 ,1824033792.00 
2025/1/7 22:18,0.0674657799626108,1081630146560,1039738073088,0,48641,35,yolov8n,0.051379817, yolov8x,0.098281247, resnet50,0.014752856,271538542592.00 ,8857548800.00 ,258547251200.00 ,4133742592.00 
2025/1/7 22:21,0.0677101976368554,1081630146560,1039657336832,75,47443,1233,yolov8n,0.051577751, yolov8x,0.098586828, resnet152,0.024435633,279008745472.00 ,8857548800.00 ,258547251200.00 ,11603945472.00 
2025/1/7 22:24,0.066553376420771,1081630146560,1039708303360,83,47317,1359,yolov8n,0.051789435, yolov8x,0.099050306, vgg11,0.010186172,275013940224.00 ,8857548800.00 ,258547251200.00 ,7609140224.00 
2025/1/7 22:28,0.0666737456677388,1081630146560,1039747289088,64,47643,1033,yolov8n,0.051225934, yolov8x,0.098301912, densenet121,0.02335427,270301807104.00 ,8857548800.00 ,258547251200.00 ,2897007104.00 
2025/1/7 22:31,0.0662714123882522,1081630146560,1039165374464,54,47813,863,yolov8n,0.052098896, yolov8m,0.067170505, yolov8m,0.067219139,167498393600.00 ,8857548800.00 ,79320422400.00 ,79320422400.00 
2025/1/7 22:34,0.0664999777999676,1081630146560,1039753039872,52,47973,703,yolov8n,0.052031595, yolov8m,0.066126164, resnet18,0.011636769,90002004992.00 ,8857548800.00 ,79320422400.00 ,1824033792.00 
2025/1/7 22:37,0.0673183499011325,1081630146560,1039778443264,55,47683,993,yolov8n,0.051392025, yolov8m,0.066217278, resnet50,0.014674416,92311713792.00 ,8857548800.00 ,79320422400.00 ,4133742592.00 
2025/1/7 22:40,0.0663414863544463,1081630146560,1039703576576,67,47557,1119,yolov8n,0.051724135, yolov8m,0.067098512, resnet152,0.025270296,99781916672.00 ,8857548800.00 ,79320422400.00 ,11603945472.00 
2025/1/7 22:43,0.0670535245324039,1081630146560,1039781347328,68,47529,1147,yolov8n,0.051715737, yolov8m,0.066774843, vgg11,0.010212518,95787111424.00 ,8857548800.00 ,79320422400.00 ,7609140224.00 
2025/1/7 22:46,0.0671218827593647,1081630146560,1039699406848,60,47883,793,yolov8n,0.051808112, yolov8m,0.066455012, densenet121,0.024093151,91074978304.00 ,8857548800.00 ,79320422400.00 ,2897007104.00 
2025/1/7 22:49,0.0673062188292331,1081630146560,1040304340992,24,48153,543,yolov8n,0.051920249, resnet18,0.011464107, resnet18,0.011631847,12505616384.00 ,8857548800.00 ,1824033792.00 ,1824033792.00 
2025/1/7 22:52,0.0674242153700633,1081630146560,1040252645376,0,48478,198,yolov8n,0.051398297, resnet18,0.011522147, resnet50,0.014742612,14815325184.00 ,8857548800.00 ,1824033792.00 ,4133742592.00 
2025/1/7 22:55,0.0673452526981376,1081630146560,1040228974592,54,47843,833,yolov8n,0.051608776, resnet18,0.011465758, resnet152,0.024411389,22285528064.00 ,8857548800.00 ,1824033792.00 ,11603945472.00 
2025/1/7 22:59,0.0668150167938631,1081630146560,1040354557952,70,47689,987,yolov8n,0.052319251, resnet18,0.011577171, vgg11,0.010269306,18290722816.00 ,8857548800.00 ,1824033792.00 ,7609140224.00 
